delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_difference,Calculated_delay_flag
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,7,7,yes,delayed,2,1367.49,0,On-Time
250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,9,16,no,delivered,5,1453.98,-7,On-Time
250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,8,16,no,delivered,5,876.99,-8,On-Time
250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,3,8,no,delivered,4,415.26,-5,On-Time
250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,13,16,no,delivered,4,1029.95,-3,On-Time
250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,3,24,no,delivered,5,822.95,-21,On-Time
250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,6,8,no,delivered,5,863.26,-2,On-Time
250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,10,24,no,delivered,4,1500.68,-14,On-Time
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,12,7,yes,delayed,3,1551.92,5,Late
250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,8,8,yes,delayed,2,805.61,0,On-Time
250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,11,24,no,delivered,4,1413.34,-13,On-Time
251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,3,3,yes,failed,1,506.42,0,On-Time
252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,2,3,no,delivered,3,380.41,-1,On-Time
253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,8,24,no,delivered,5,1129.26,-16,On-Time
254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,7,8,no,delivered,4,920.2,-1,On-Time
255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,4,16,no,delivered,3,1214.35,-12,On-Time
256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,4,16,no,delivered,5,259.23,-12,On-Time
257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,5,16,no,delivered,3,864.51,-11,On-Time
258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,9,16,no,delivered,4,1147.95,-7,On-Time
259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,6,24,no,delivered,3,872.92,-18,On-Time
260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,3,24,no,delivered,5,481.51,-21,On-Time
261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,8,24,no,delivered,4,806.18,-16,On-Time
262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,5,16,no,delivered,4,936.76,-11,On-Time
263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,7,24,no,delivered,3,884.07,-17,On-Time
264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,5,16,no,delivered,5,983.36,-11,On-Time
265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,4,4,yes,failed,2,789.99,0,On-Time
266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,4,8,no,delivered,3,700.02,-4,On-Time
267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,1,16,no,delivered,5,144.91,-15,On-Time
268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,4,16,no,delivered,3,222.55,-12,On-Time
269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,6,24,no,delivered,4,947.24,-18,On-Time
270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,7,7,yes,failed,1,1429.84,0,On-Time
271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,11,24,no,delivered,3,1317.65,-13,On-Time
272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,5,5,no,delivered,3,981.72,0,On-Time
273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,7,5,yes,delayed,2,1025.55,2,Late
274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,9,16,no,delivered,5,1610.5,-7,On-Time
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,11,8,yes,delayed,3,1596.63,3,Late
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,5,24,no,delivered,4,1523.17,-19,On-Time
277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,1,2,no,delivered,4,228.09,-1,On-Time
278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,8,8,yes,delayed,3,1071.9,0,On-Time
279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,8,8,yes,delayed,2,1315.45,0,On-Time
280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,2,16,no,delivered,5,298.92,-14,On-Time
281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,5,24,no,delivered,5,696.68,-19,On-Time
282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,9,16,no,delivered,5,383.1,-7,On-Time
283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,3,16,no,delivered,4,715.12,-13,On-Time
284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,3,24,no,delivered,5,736.65,-21,On-Time
285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,2,8,no,delivered,5,515.02,-6,On-Time
286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,6,8,no,delivered,3,876.11,-2,On-Time
287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,4,16,no,delivered,5,324.23,-12,On-Time
288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,12,24,no,delivered,4,1416.07,-12,On-Time
289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,5,24,no,delivered,5,362.96,-19,On-Time
290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,4,16,no,delivered,5,777.23,-12,On-Time
291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,4,24,no,delivered,5,553.7,-20,On-Time
292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,6,4,yes,delayed,2,755.16,2,Late
293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,3,4,no,delivered,4,692.08,-1,On-Time
294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,10,8,yes,failed,1,1569.17,2,Late
295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,8,5,yes,delayed,2,1082.13,3,Late
296.0,fedex,documents,van,two day,central,clear,15.6,2.87,1,16,no,delivered,5,95.6674,-15,On-Time
297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,7,24,no,delivered,4,1288.9,-17,On-Time
298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,2,8,no,delivered,5,997.9,-6,On-Time
299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,3,8,no,delivered,4,333.63,-5,On-Time
300.0,delhivery,groceries,scooter,same day,west,stormy,142.0,41.28,6,8,no,delivered,5,933.84,-2,On-Time
301.0,dhl,clothing,ev van,standard,central,clear,40.9,19.04,2,24,no,delivered,5,261.62,-22,On-Time
302.0,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,7,5,yes,delayed,3,948.77,2,Late
303.0,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,3,16,no,delivered,4,606.67,-13,On-Time
304.0,ecom express,cosmetics,bike,same day,east,hot,21.0,8.0,0,8,no,delivered,4,229.0,-8,On-Time
305.0,fedex,groceries,truck,standard,west,hot,196.4,10.26,4,24,no,delivered,3,1012.78,-20,On-Time
306.0,blue dart,electronics,van,same day,central,stormy,70.8,46.37,8,8,yes,delayed,2,593.11,0,On-Time
307.0,ekart,groceries,scooter,two day,west,cold,230.1,25.52,8,16,no,delivered,4,1227.06,-8,On-Time
308.0,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,9,16,no,delivered,5,1492.89,-7,On-Time
309.0,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,4,24,no,delivered,3,458.09,-20,On-Time
310.0,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,1,24,no,delivered,4,514.08,-23,On-Time
311.0,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,1,24,no,delivered,5,222.88,-23,On-Time
312.0,xpressbees,furniture,bike,express,west,clear,145.0,3.55,5,4,yes,delayed,3,785.65,1,Late
313.0,blue dart,clothing,bike,two day,north,hot,252.2,46.23,9,16,no,delivered,4,1399.69,-7,On-Time
314.0,ekart,clothing,scooter,express,north,rainy,33.9,21.07,4,2,yes,delayed,2,282.71,2,Late
315.0,ekart,clothing,ev bike,two day,north,cold,51.2,39.62,2,16,no,delivered,5,374.86,-14,On-Time
316.0,shadowfax,cosmetics,bike,standard,central,rainy,223.6,40.23,12,24,no,delivered,5,1238.69,-12,On-Time
317.0,xpressbees,furniture,scooter,two day,north,foggy,191.8,15.48,6,16,no,delivered,3,1005.44,-10,On-Time
318.0,xpressbees,automobile parts,bike,two day,south,cold,60.6,4.14,2,16,no,delivered,3,315.42,-14,On-Time
319.0,ecom express,groceries,truck,two day,central,hot,52.2,39.45,1,16,no,delivered,4,379.35,-15,On-Time
320.0,xpressbees,clothing,ev bike,same day,north,clear,22.1,36.84,3,8,no,delivered,5,321.02,-5,On-Time
321.0,ekart,clothing,truck,same day,east,cold,6.3,13.42,1,8,no,delivered,4,171.76,-7,On-Time
322.0,delhivery,automobile parts,ev van,standard,north,foggy,127.4,42.36,8,24,no,delivered,4,764.08,-16,On-Time
323.0,shadowfax,pharmacy,ev bike,two day,east,stormy,33.2,27.73,7,16,no,delivered,5,249.19,-9,On-Time
324.0,ecom express,documents,ev bike,same day,central,clear,88.3,38.22,4,8,no,delivered,5,656.16,-4,On-Time
325.0,ecom express,pharmacy,scooter,same day,south,clear,262.3,23.86,6,8,no,delivered,5,1483.08,-2,On-Time
326.0,ekart,pharmacy,ev van,express,east,foggy,15.8,4.79,1,2,no,delivered,4,143.37,-1,On-Time
327.0,ekart,clothing,truck,standard,central,foggy,239.2,4.47,8,24,no,delivered,5,1209.41,-16,On-Time
328.0,delhivery,cosmetics,bike,same day,east,clear,115.1,33.73,5,8,no,delivered,3,776.69,-3,On-Time
329.0,blue dart,clothing,bike,same day,central,clear,124.2,49.52,6,8,no,delivered,4,870.85,-2,On-Time
330.0,fedex,clothing,ev van,standard,south,hot,291.8,38.8,7,24,no,delivered,4,1575.4,-17,On-Time
331.0,fedex,cosmetics,scooter,two day,south,stormy,171.0,23.14,12,16,no,delivered,5,924.42,-4,On-Time
332.0,dhl,furniture,van,standard,north,stormy,12.0,43.81,5,24,no,delivered,5,191.43,-19,On-Time
333.0,ekart,clothing,ev bike,same day,south,stormy,238.4,24.39,11,8,yes,delayed,3,1365.17,3,Late
334.0,amazon logistics,electronics,ev bike,standard,north,cold,166.8,28.47,4,24,no,delivered,5,919.41,-20,On-Time
335.0,fedex,pharmacy,bike,two day,east,foggy,233.3,16.84,7,16,no,delivered,5,1217.02,-9,On-Time
336.0,amazon logistics,cosmetics,truck,express,north,cold,46.2,34.0,2,2,no,delivered,4,383.0,0,On-Time
337.0,ecom express,clothing,ev van,express,north,rainy,79.5,28.58,7,3,yes,delayed,3,533.24,4,Late
338.0,ekart,groceries,van,same day,east,hot,273.2,47.03,9,8,yes,delayed,2,1607.09,1,Late
339.0,blue dart,groceries,truck,two day,west,stormy,129.5,19.91,9,16,no,delivered,3,707.23,-7,On-Time
340.0,ecom express,automobile parts,scooter,same day,north,rainy,153.7,24.73,6,8,no,delivered,4,942.69,-2,On-Time
341.0,shadowfax,fragile items,ev bike,same day,west,clear,193.3,8.82,4,8,no,delivered,4,1092.96,-4,On-Time
342.0,ekart,documents,bike,standard,east,clear,159.0,38.64,8,24,no,delivered,5,910.92,-16,On-Time
343.0,shadowfax,furniture,truck,two day,north,stormy,225.4,49.16,12,16,no,delivered,5,1274.48,-4,On-Time
344.0,fedex,automobile parts,van,same day,east,clear,67.7,48.92,5,8,no,delivered,3,585.26,-3,On-Time
345.0,ecom express,groceries,truck,standard,central,stormy,276.3,23.98,13,24,no,delivered,4,1453.44,-11,On-Time
346.0,ekart,clothing,van,express,east,hot,17.1,26.57,1,2,no,delivered,5,215.21,-1,On-Time
347.0,ecom express,documents,ev van,same day,central,hot,150.4,15.12,5,8,no,delivered,5,897.36,-3,On-Time
348.0,ecom express,pharmacy,ev van,two day,central,clear,297.1,48.54,7,16,no,delivered,5,1632.7206,-9,On-Time
349.0,blue dart,automobile parts,scooter,same day,south,clear,198.0,5.95,7,8,no,delivered,4,1107.85,-1,On-Time
350.0,blue dart,documents,bike,express,north,rainy,145.2,38.94,7,4,yes,delayed,3,892.82,3,Late
351.0,fedex,electronics,van,express,west,foggy,285.8,28.09,8,7,yes,delayed,2,1563.27,1,Late
352.0,delhivery,clothing,truck,same day,east,clear,24.3,32.34,1,8,no,delivered,5,318.52,-7,On-Time
353.0,ekart,groceries,ev bike,two day,south,foggy,127.3,31.7,6,16,no,delivered,4,731.6,-10,On-Time
354.0,dhl,electronics,truck,same day,north,clear,271.2,21.93,8,8,yes,delayed,3,1521.79,0,On-Time
355.0,ecom express,electronics,truck,two day,north,clear,204.4,26.11,6,16,no,delivered,4,1100.33,-10,On-Time
356.0,ecom express,pharmacy,bike,same day,central,foggy,111.2,34.93,5,8,no,delivered,4,760.79,-3,On-Time
357.0,blue dart,fragile items,ev bike,express,north,stormy,293.3,47.56,15,7,yes,delayed,3,1632.7206,8,Late
358.0,ecom express,documents,scooter,express,central,foggy,228.0,20.54,8,6,yes,delayed,3,1251.62,2,Late
359.0,delhivery,furniture,van,express,south,hot,293.2,22.4,6,7,no,delivered,4,1583.2,-1,On-Time
360.0,xpressbees,pharmacy,van,standard,north,rainy,175.5,8.95,9,24,no,delivered,4,904.35,-15,On-Time
361.0,amazon logistics,cosmetics,bike,same day,east,clear,3.6,33.73,1,8,no,delivered,5,218.19,-7,On-Time
362.0,ecom express,automobile parts,van,standard,north,cold,291.6,45.93,7,24,no,delivered,4,1595.79,-17,On-Time
363.0,ekart,fragile items,van,two day,south,foggy,247.4,26.71,7,16,no,delivered,5,1317.13,-9,On-Time
364.0,ecom express,documents,scooter,two day,north,stormy,165.5,12.13,13,16,no,delivered,4,863.89,-3,On-Time
365.0,blue dart,automobile parts,scooter,express,north,hot,49.1,23.26,3,2,yes,delayed,2,365.28,1,Late
366.0,fedex,electronics,bike,same day,north,rainy,264.4,23.82,10,8,yes,delayed,3,1493.46,2,Late
367.0,fedex,automobile parts,ev van,standard,central,clear,191.6,12.02,6,24,no,delivered,4,994.06,-18,On-Time
368.0,ekart,clothing,scooter,same day,north,cold,3.6,27.96,1,8,no,delivered,4,193.38,-7,On-Time
369.0,delhivery,clothing,ev van,two day,south,hot,148.6,30.89,6,16,no,delivered,3,835.67,-10,On-Time
370.0,xpressbees,clothing,ev van,same day,north,stormy,294.7,12.88,11,8,yes,failed,1,1612.14,3,Late
371.0,dhl,clothing,van,two day,north,cold,176.2,22.79,6,16,no,delivered,5,949.37,-10,On-Time
372.0,shadowfax,furniture,ev bike,standard,north,foggy,213.5,32.62,8,24,no,delivered,5,1165.36,-16,On-Time
373.0,dhl,pharmacy,scooter,two day,north,clear,197.8,45.41,6,16,no,delivered,4,1125.23,-10,On-Time
374.0,dhl,cosmetics,scooter,express,north,hot,156.1,4.66,7,5,yes,delayed,3,844.48,2,Late
375.0,amazon logistics,electronics,ev van,standard,east,hot,207.9,44.9,6,24,no,delivered,4,1174.2,-18,On-Time
376.0,delhivery,documents,truck,same day,south,foggy,59.5,6.85,4,8,no,delivered,3,418.05,-4,On-Time
377.0,xpressbees,clothing,ev bike,same day,north,rainy,102.0,24.77,5,8,no,delivered,4,684.31,-3,On-Time
378.0,xpressbees,clothing,ev van,standard,south,hot,266.9,44.04,8,24,no,delivered,3,1466.62,-16,On-Time
379.0,dhl,cosmetics,bike,express,east,clear,81.7,46.02,4,3,yes,delayed,2,596.56,1,Late
380.0,ekart,pharmacy,scooter,two day,east,clear,125.6,39.58,2,16,no,delivered,4,746.74,-14,On-Time
381.0,delhivery,clothing,ev van,standard,north,cold,31.9,4.86,1,24,no,delivered,3,174.08,-23,On-Time
382.0,ecom express,documents,bike,standard,central,rainy,279.2,15.87,11,24,no,delivered,3,1443.61,-13,On-Time
383.0,ecom express,automobile parts,van,two day,south,hot,81.5,9.82,3,16,no,delivered,4,436.96,-13,On-Time
384.0,ekart,pharmacy,bike,same day,south,stormy,174.7,26.14,13,8,yes,delayed,3,1051.92,5,Late
385.0,delhivery,documents,scooter,express,east,cold,120.2,19.66,3,4,no,delivered,3,709.98,-1,On-Time
386.0,blue dart,automobile parts,scooter,express,south,cold,104.7,45.94,5,4,yes,delayed,3,711.32,1,Late
387.0,delhivery,clothing,scooter,two day,west,foggy,51.3,12.1,2,16,no,delivered,5,292.8,-14,On-Time
388.0,amazon logistics,documents,ev bike,two day,central,hot,297.1,42.42,9,16,no,delivered,3,1621.26,-7,On-Time
389.0,ecom express,cosmetics,scooter,standard,central,clear,87.5,18.02,3,24,no,delivered,3,491.56,-21,On-Time
390.0,blue dart,furniture,ev bike,two day,south,cold,119.5,43.59,4,16,no,delivered,4,728.27,-12,On-Time
391.0,xpressbees,electronics,ev van,express,north,cold,58.6,13.04,4,3,yes,delayed,3,382.12,1,Late
392.0,blue dart,fragile items,truck,express,north,rainy,188.6,21.04,11,5,yes,delayed,2,1056.12,6,Late
393.0,dhl,documents,truck,express,south,stormy,26.8,19.35,7,2,yes,delayed,3,242.05,5,Late
394.0,shadowfax,cosmetics,van,express,west,cold,199.2,38.15,6,5,yes,delayed,2,1160.45,1,Late
395.0,xpressbees,groceries,ev bike,same day,east,rainy,151.4,31.11,9,8,yes,delayed,3,950.33,1,Late
396.0,amazon logistics,cosmetics,ev bike,two day,south,clear,194.6,47.14,9,16,no,delivered,4,1114.42,-7,On-Time
397.0,delhivery,automobile parts,ev van,standard,north,cold,3.6,8.13,1,24,no,delivered,5,95.6674,-23,On-Time
398.0,blue dart,cosmetics,scooter,same day,east,rainy,202.4,49.52,11,8,yes,delayed,2,1262.0,3,Late
399.0,ekart,automobile parts,ev bike,standard,central,clear,14.7,4.68,2,24,no,delivered,3,95.6674,-22,On-Time
400.0,ekart,furniture,bike,standard,west,foggy,275.3,26.86,7,24,no,delivered,4,1457.08,-17,On-Time
401.0,ecom express,electronics,van,express,south,foggy,238.2,10.53,8,6,yes,delayed,3,1272.59,2,Late
402.0,xpressbees,furniture,bike,two day,east,rainy,38.0,24.15,4,16,no,delivered,5,262.45,-12,On-Time
403.0,ekart,furniture,truck,express,east,cold,167.3,38.22,5,5,no,delivered,4,1001.16,0,On-Time
404.0,ecom express,cosmetics,ev van,express,central,clear,287.1,24.05,11,7,yes,failed,2,1557.65,4,Late
405.0,fedex,documents,ev bike,two day,south,cold,73.5,42.84,3,16,no,delivered,5,496.02,-13,On-Time
406.0,fedex,cosmetics,ev bike,express,south,stormy,22.7,35.35,4,2,yes,delayed,3,269.55,2,Late
407.0,dhl,groceries,truck,two day,east,rainy,127.3,25.67,6,16,no,delivered,5,713.51,-10,On-Time
408.0,blue dart,cosmetics,truck,two day,north,foggy,42.3,47.15,5,16,no,delivered,4,352.95,-11,On-Time
409.0,ecom express,groceries,bike,same day,central,clear,233.5,40.49,11,8,yes,delayed,2,1388.97,3,Late
410.0,delhivery,groceries,ev bike,two day,south,cold,273.7,47.53,6,16,no,delivered,3,1511.09,-10,On-Time
411.0,blue dart,clothing,ev bike,two day,central,hot,135.4,27.11,5,16,no,delivered,5,758.33,-11,On-Time
412.0,ekart,fragile items,bike,standard,east,cold,297.1,46.75,9,24,no,delivered,3,1632.7206,-15,On-Time
413.0,ekart,electronics,truck,standard,west,clear,57.8,7.31,2,24,no,delivered,4,310.93,-22,On-Time
414.0,blue dart,documents,van,express,west,cold,275.4,46.96,11,7,yes,delayed,3,1567.88,4,Late
415.0,delhivery,groceries,truck,same day,west,hot,97.7,25.56,4,8,no,delivered,3,665.18,-4,On-Time
416.0,xpressbees,clothing,ev bike,express,west,stormy,270.7,0.67,15,7,yes,delayed,2,1404.79,8,Late
417.0,ecom express,automobile parts,scooter,same day,west,stormy,271.4,40.57,10,8,yes,delayed,2,1578.71,2,Late
418.0,blue dart,groceries,ev van,two day,south,rainy,105.3,44.66,5,16,no,delivered,4,660.48,-11,On-Time
419.0,ekart,documents,van,standard,north,stormy,7.1,28.02,3,24,no,delivered,4,119.56,-21,On-Time
420.0,fedex,documents,truck,two day,central,cold,91.5,22.4,2,16,no,delivered,5,524.7,-14,On-Time
421.0,ecom express,clothing,bike,express,central,hot,131.5,43.96,3,4,no,delivered,3,839.38,-1,On-Time
422.0,xpressbees,pharmacy,bike,two day,south,foggy,295.2,2.76,9,16,no,delivered,4,1484.28,-7,On-Time
423.0,xpressbees,furniture,scooter,same day,north,stormy,207.2,42.44,12,8,yes,delayed,3,1263.32,4,Late
424.0,shadowfax,documents,ev van,standard,central,foggy,190.8,35.44,6,24,no,delivered,4,1060.32,-18,On-Time
425.0,dhl,fragile items,scooter,two day,north,foggy,193.9,30.19,5,16,no,delivered,4,1060.07,-11,On-Time
426.0,blue dart,pharmacy,van,standard,north,stormy,119.5,29.41,10,24,no,delivered,5,685.73,-14,On-Time
427.0,amazon logistics,groceries,ev van,express,central,foggy,207.2,13.92,5,6,no,delivered,5,1127.76,-1,On-Time
428.0,amazon logistics,furniture,scooter,same day,west,stormy,84.6,10.04,6,8,no,delivered,4,553.12,-2,On-Time
429.0,delhivery,pharmacy,ev bike,two day,west,cold,225.9,29.22,4,16,no,delivered,3,1217.16,-12,On-Time
430.0,xpressbees,clothing,bike,standard,west,clear,195.9,17.75,6,24,no,delivered,3,1032.75,-18,On-Time
431.0,delhivery,fragile items,bike,same day,west,foggy,224.2,13.03,10,8,yes,failed,1,1260.09,2,Late
432.0,xpressbees,documents,bike,standard,east,rainy,46.3,28.81,5,24,no,delivered,4,317.93,-19,On-Time
433.0,amazon logistics,electronics,bike,express,west,clear,166.1,27.21,6,5,yes,delayed,2,962.13,1,Late
434.0,blue dart,furniture,truck,express,west,clear,58.3,16.4,1,3,no,delivered,4,390.7,-2,On-Time
435.0,dhl,fragile items,bike,express,south,foggy,94.2,32.09,5,3,yes,failed,1,617.27,2,Late
436.0,blue dart,cosmetics,truck,same day,east,clear,237.8,2.59,7,8,no,delivered,5,1296.77,-1,On-Time
437.0,shadowfax,documents,truck,same day,south,hot,125.8,45.59,4,8,no,delivered,4,865.77,-4,On-Time
438.0,ecom express,groceries,scooter,same day,west,foggy,15.9,7.17,3,8,no,delivered,5,201.01,-5,On-Time
